,start time,end time,Unnamed: 11,viewer feeling of youtuber's style ,describe how to make it,boat restaurant,casual restaurant,fine restaurant,home,other,street restaurant
2796,0.15037086985839515,0.16380149205319494,0.2,5,1,0.0,1.0,0.0,0.0,0.0,0.0
2797,0.17430883344571813,0.23905287058060332,0.4,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2798,0.2494942683749157,0.2688939344794032,0.25,5,1,0.0,0.0,0.0,0.0,0.0,1.0
2799,0.279838165879973,0.27635420045410314,0.2,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2800,0.04888739042481457,0.04832954914044762,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2801,0.09777478084962914,0.10379500486539085,0.35,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2802,0.1432906271072151,0.1459617255919559,0.15,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2803,0.19217801753202968,0.1929938371715861,0.2,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2804,0.38098449089683073,0.3762568926370418,0.35,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2805,0.03641267700606878,0.039247486214725916,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2806,0.04214430209035738,0.04703211157963023,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2807,0.050236008091706,0.051897502432695426,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2808,0.054956169925826026,0.05806033084657801,0.2,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2809,0.06304787592717465,0.06811547194291274,0.15,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2811,0.027646662171274445,0.051897502432695426,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2812,0.06743088334457181,0.090820629257217,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2813,0.09743762643290627,0.09601037950048653,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2814,0.17666891436277815,0.2075900097307817,0.2,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2815,0.25590020229265004,0.25689263704184234,0.45,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2816,0.2157788267026298,0.2633798248459293,0.15,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2820,0.013149022252191504,0.037301329873499836,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2821,0.09541469993256911,0.1265001621796951,0.2,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2822,0.09103169251517194,0.08887447291599092,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2823,0.09103169251517194,0.08887447291599092,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2824,0.09103169251517194,0.08887447291599092,0.1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2825,0.10519217801753203,0.10671423937722997,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2826,0.11598111935266352,0.1326629905935777,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2827,0.04787592717464599,0.05351929938371716,0.1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2828,0.05563047875927175,0.08206292572169964,0.15,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2829,0.05563047875927175,0.08206292572169964,0.05,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2830,0.11631827376938637,0.11417450535192994,0.05,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2831,0.1341874578556979,0.1410963347388907,0.15,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2832,0.10620364126770061,0.11222834901070386,0.1,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2833,0.1169925826028321,0.13298734998378203,0.1,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2834,0.13823331085637222,0.15244891339604283,0.2,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2835,0.23499662845583277,0.23743107362958157,0.2,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2836,0.18543492919757248,0.18618228997729483,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2837,0.19790964261631827,0.19461563412260785,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2838,0.008766014834794335,0.025948751216347713,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2839,0.037086985839514496,0.0810898475510866,0.35,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2840,0.10114632501685772,0.11871553681479079,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2841,0.12508428860418072,0.1508271164450211,0.2,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2842,0.16351989211058665,0.21083360363282516,0.2,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2843,0.222521915037087,0.3486863444696724,0.25,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2844,0.0050573162508428865,0.0405449237755433,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2845,0.17026298044504384,0.17839766461239054,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2846,0.17026298044504384,0.17839766461239054,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2847,0.17026298044504384,0.17839766461239054,0.1,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2848,0.1706001348617667,0.17839766461239054,0.15,3,0,0.0,0.0,1.0,0.0,0.0,0.0
2849,0.17262306136210384,0.17839766461239054,0.05,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2850,0.17397167902899527,0.17839766461239054,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2851,0.2430883344571814,0.2526759649691859,0.15,3,1,0.0,0.0,0.0,0.0,0.0,1.0
2852,0.26331759946055294,0.306195264352903,0.4,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2853,0.3196223870532704,0.34155043788517675,0.2,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2854,0.35536075522589344,0.3746350956860201,0.25,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2855,0.04686446392447741,0.06941290950373014,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2856,0.08226567768037761,0.090820629257217,0.3,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2857,0.016183412002697236,0.029516704508595525,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2858,0.03236682400539447,0.042815439506973724,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2859,0.044504383007417395,0.06162828413882582,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2860,0.011126095751854349,0.01265001621796951,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2861,0.023600809170600135,0.031462860849821604,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2862,0.023600809170600135,0.040220564385338956,0.2,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2863,0.10283209710047202,0.148880960103795,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2864,0.15947403910991234,0.24489133960428155,0.3,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2866,0.15947403910991234,0.17839766461239054,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2867,0.031355360755225894,0.1265001621796951,0.3,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2868,0.17397167902899527,0.1676938047356471,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2870,0.020566419420094403,0.046059033409017194,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2871,0.06810519217801753,0.07460265974699967,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2872,0.07889413351314903,0.15504378851767758,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2873,0.16689143627781525,0.20596821277975996,0.35,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2874,0.22285906945380984,0.22380797924099902,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2875,0.23735670937289277,0.2530003243593902,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2876,0.2737693863789616,0.2915990917937074,0.1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2877,0.013823331085637222,0.12812195913071683,0.2,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2878,0.037086985839514496,0.06811547194291274,0.2,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2879,0.153068105192178,0.15990917937074278,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2880,0.177006068779501,0.1719104768083036,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2881,0.1803776129467296,0.17385663314952968,0.05,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2882,0.18105192178017532,0.17515407071034705,0.05,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2883,0.016520566419420093,0.02465131365553033,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2884,0.026298044504383007,0.03859876743431722,0.35,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2885,0.08226567768037761,0.08627959779435615,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2886,0.10013486176668915,0.10087577035355173,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2887,0.12137559002022927,0.12844631852092117,0.05,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2888,0.12171274443695212,0.12844631852092117,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2889,0.12204989885367498,0.12844631852092117,0.4,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2890,0.150708024275118,0.15893610120012974,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2891,0.012474713418745786,0.22478105741161206,0.3,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2892,0.012474713418745786,0.22478105741161206,0.1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2893,0.012474713418745786,0.22478105741161206,0.2,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2894,0.012474713418745786,0.22478105741161206,0.05,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2895,0.011126095751854349,0.031462860849821604,0.3,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2896,0.035401213755900204,0.05514109633473889,0.25,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2897,0.06911665542818611,0.10638987998702562,0.25,5,1,0.0,1.0,0.0,0.0,0.0,0.0
2898,0.12306136210384357,0.16672072656503406,0.4,4,1,0.0,1.0,0.0,0.0,0.0,0.0
2899,0.17869184086311532,0.22380797924099902,0.6,4,1,0.0,0.0,0.0,0.0,0.0,1.0
2900,0.026972353337828724,0.037301329873499836,0.05,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2901,0.14059339177343222,0.14985403827440805,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2902,0.16115981119352663,0.17937074278300358,0.1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2903,0.008091706001348618,0.013623094388582549,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2904,0.014834794335805798,0.1767758676613688,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2905,0.014834794335805798,0.1767758676613688,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2906,0.014834794335805798,0.1767758676613688,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2907,0.014834794335805798,0.1767758676613688,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2908,0.014834794335805798,0.1767758676613688,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2909,0.027983816587997302,0.035355173532273756,0.1,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2910,0.04079568442346595,0.0454103146286085,0.05,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2911,0.08833445718138908,0.0950373013298735,0.1,5,0,0.0,1.0,0.0,0.0,0.0,0.0
2912,0.07619689817936615,0.09471294193966916,0.15,4,1,0.0,1.0,0.0,0.0,0.0,0.0
2913,0.018543492919757248,0.04443723645799546,0.15,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2914,0.01753202966958867,0.055789815115147585,0.15,4,0,0.0,0.0,0.0,0.0,1.0,0.0
2915,0.20296695886716115,0.2601362309438858,0.05,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2916,0.20296695886716115,0.2601362309438858,0.05,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2917,0.20296695886716115,0.2601362309438858,0.2,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2918,0.20296695886716115,0.2601362309438858,0.05,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2919,0.10013486176668915,0.11157963023029517,0.05,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2922,0.23095077545515846,0.2403503081414207,0.15,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2923,0.27579231287929873,0.27927343496594226,0.15,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2924,0.4012137559002023,0.39150178397664614,0.05,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2925,0.5745111260957518,0.6179046383392799,0.15,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2927,0.0,0.04443723645799546,0.15,4,1,0.0,1.0,0.0,0.0,0.0,0.0
2928,0.1803776129467296,0.21764515082711644,0.25,4,1,0.0,1.0,0.0,0.0,0.0,0.0
2929,0.01786918408631153,0.028543626337982485,0.2,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2930,0.03270397842211733,0.052870580603308466,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2931,0.06945380984490897,0.15634122607849496,0.2,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2932,0.004383007417397168,0.2377554330197859,0.05,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2933,0.004383007417397168,0.2377554330197859,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2934,0.03641267700606878,0.043788517677586763,0.0,4,0,0.0,0.0,0.0,0.0,0.0,1.0
2935,0.045853000674308836,0.05351929938371716,0.0,4,0,0.0,1.0,0.0,0.0,0.0,0.0
2936,0.06102494942683749,0.0635744404800519,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2941,0.10586648685097774,0.11060655205968213,0.3,4,0,0.0,0.0,1.0,0.0,0.0,0.0
2942,0.6611598111935266,0.7278624716185533,0.0,4,0,0.0,0.0,1.0,0.0,0.0,0.0
2943,0.0799055967633176,0.1362309438858255,0.35,5,1,0.0,0.0,1.0,0.0,0.0,0.0
2944,0.14699932569116655,0.1929938371715861,0.05,5,0,0.0,0.0,1.0,0.0,0.0,0.0
2945,0.22757923128792987,0.2432695426532598,0.15,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2946,0.01753202966958867,0.03957184560493026,0.3,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2947,0.05832771409305462,0.08400908206292572,0.25,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2948,0.11227242076871206,0.11514758352254298,0.05,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2949,0.15441672285906946,0.16153097632176452,0.1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2950,0.17228590694538098,0.17839766461239054,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2951,0.028658125421443022,0.03697697048329549,0.2,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2952,0.05630478759271747,0.06000648718780409,0.35,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2953,0.0964261631827377,0.13655530327602985,0.5,3,1,0.0,0.0,0.0,0.0,0.0,1.0
2954,0.15778826702629806,0.1628284138825819,0.0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2955,0.16351989211058665,0.1628284138825819,0.0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2956,0.23904248145650708,0.23353876094712941,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2957,0.2430883344571814,0.23580927667855983,0.1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2958,0.25657451112609575,0.25008108984755106,0.0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2959,0.1136210384356035,0.11093091144988647,0.0,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2960,0.11631827376938637,0.11579630230295167,0.05,5,0,0.0,1.0,0.0,0.0,0.0,0.0
2961,0.12508428860418072,0.13590658449562115,0.15,5,0,0.0,1.0,0.0,0.0,0.0,0.0
2962,0.1581254214430209,0.1725591955887123,0.25,5,0,0.0,0.0,0.0,0.0,0.0,1.0
2963,0.04045853000674309,0.043788517677586763,0.15,3,0,0.0,0.0,0.0,0.0,0.0,1.0
2964,0.12474713418745785,0.1265001621796951,0.15,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2965,0.13283884018880648,0.14628608498216022,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2966,0.20229265003371544,0.24489133960428155,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2967,0.2673634524612272,0.30554654557249433,0.3,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2968,0.32906271072151044,0.354849172883555,0.25,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2969,0.22690492245448415,0.25656827765163803,0.1,5,0,0.0,0.0,0.0,0.0,0.0,1.0
